timestamp,resource_type,url,method,headers
2024-11-03 20:15:36,xhr,https://www.lotteimall.com/member/loginChk.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': 'text/plain, */*; q=0.01', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,xhr,https://www.lotteimall.com/goods/getTogetherGoodsApiAjax.lotte?selectGoodsYn=false&recSize=75&detailYn=Y&recType=a002&goods_no=2079028437&goods_code=2079028437&prc=36340&lvl1_cate_no=5157025&lvl2_cate_no=5157176&brand_no=1343&goods_prgm_id=null&srcg_mdm_cd=21&otv_goods_yn=N&goods_tp_cd=10&rec_goods_exp_yn=Y,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': 'text/plain, */*; q=0.01', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,xhr,https://www.lotteimall.com/goods/getRecommendGoodsApiAjax.lotte?goods_no=2079028437&detailYn=Y&prc=36340&bids=1343&recType=b004&recSize=16&brandGoodsYn=Y,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': 'text/plain, */*; q=0.01', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,xhr,https://www.lotteimall.com/goods/insertGoodsActCnt.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,script,https://www.googletagmanager.com/gtag/js?id=G-VEE4SS14ZW&l=dataLayer&cx=c,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://www.lotteimall.com/', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,script,https://www.google-analytics.com/plugins/ua/ec.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://www.lotteimall.com/', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:36,xhr,https://www.lotteimall.com/goods/getRecommendGoodsApiAjax.lotte?selectGoodsYn=false&recSize=75&detailYn=Y&recType=a003&goods_no=2079028437&prc=36340&lvl1_cate_no=5157025&lvl2_cate_no=5157176&brand_no=1343,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': 'text/plain, */*; q=0.01', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,fetch,https://gum.criteo.com/sid/json?origin=onetag&domain=lotteimall.com&sn=ChromeSyncframe&so=undefined&topUrl=www.lotteimall.com&cw=1&lsw=1&topicsavail=0&fledgeavail=0,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://gum.criteo.com/syncframe?topUrl=www.lotteimall.com&origin=onetag', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://sslwidget.criteo.com/event?a=5683&v=5.29.0&otl=1&p0=e%3Dexd%26site_type%3Dd&p1=e%3Dvp%26p%3D2079028437&p2=e%3Ddis&adce=1&bundle=GZRHsl9zQ3lIRnloVTJsMUFhanJCeVZBbU1PczdmSE03MGcwa0JUT29SZUtQUWdpRTJxa1ZvQThhMjZrdkQ4Q0w0bWFTd1F1cm1kOThFSHklMkIyRWg2cDhwWkxtaE43Szk4ejNqdm1MZElwaUhqNWFLam5HdFpzWVlUSkMzUXVXSVZnJTJCb3hTRUtLS1JCWDVzJTJGcjVvRVRXcGl1SlElM0QlM0Q&sc=%7B%22fbp%22%3A%22fb.1.1730632528977.471110995438226838%22%7D&tld=lotteimall.com&fu=https%253A%252F%252Fwww.lotteimall.com%252Fgoods%252FviewGoodsDetail.lotte%253Fgoods_no%253D2079028437&pu=https%253A%252F%252Fwww.lotteimall.com%252Fsearch%252FsearchMain.lotte%253Fslog%253D00101_1%2526headerQuery%253D%2525EC%252595%252584%2525EB%252594%252594%2525EB%25258B%2525A4%2525EC%25258A%2525A4&ceid=07b019a3-0410-4fb1-9f05-04e70e086cde,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://www.lotteimall.com/', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/lib/jquery-1.12.3.min.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/lib/serialize.object.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/lib/json2.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/lib/CryptoJS.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/common.js?date=20220624,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/common-ui.js?date=20200428000001,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/common-string.js?date=20201217,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/common-channel.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/af/itraceraf.cfg.js?date=20200521,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/af/itraceraf.min.js?date=20200521,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/af/swfobject-min.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://members.lpoint.com/resources/js/util.js,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://members.lpoint.com/exView/api/getSsoTkn_01_001', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/mediapan/loadRightSkyWing.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,script,https://rt.buzzni.com/?datas%3D%7B%22account%22%3A%7B%22id%22%3A%226%22%7D%2C%22site%22%3A%22web%22%2C%22event%22%3A%7B%22product%22%3A%7B%22user_id%22%3A%22%22%2C%22product%22%3A%222079028437%22%7D%7D%2C%22from_hsmoa%22%3Afalse%2C%22v%22%3A5%2C%22referrer%22%3A%22https%3A%2F%2Fwww.lotteimall.com%2Fsearch%2FsearchMain.lotte%3Fslog%3D00101_1%26headerQuery%3D%25EC%2595%2584%25EB%2594%2594%25EB%258B%25A4%25EC%258A%25A4%22%2C%22href%22%3A%22https%3A%2F%2Fwww.lotteimall.com%2Fgoods%2FviewGoodsDetail.lotte%3Fgoods_no%3D2079028437%22%7D,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'referer': 'https://www.lotteimall.com/', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/main/getCurTime.lotte?timestamp=1730632536299,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/mediapan/skyWingTvLiveMediaPan.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/mediapan/getRecommendGoodsApiAjax.lotte,POST,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/main/getCurTime.lotte?timestamp=1730632536489,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/main/getCurTime.lotte?timestamp=1730632536509,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
2024-11-03 20:15:37,xhr,https://www.lotteimall.com/main/getCurTime.lotte?timestamp=1730632536527,GET,"{'sec-ch-ua': '""Chromium"";v=""125"", ""Not.A/Brand"";v=""24""', 'accept': '*/*', 'referer': 'https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=2079028437', 'x-requested-with': 'XMLHttpRequest', 'sec-ch-ua-mobile': '?0', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36', 'sec-ch-ua-platform': '""Windows""'}"
